hemodynamics fdo2 value,bgDO2,caSys_pCO2,cvSys_pCO2,cvSys_pO2,caSys_pO2,caSys_HCO3,cvSys_HCO3,caSys_O2sat,cvSys_O2sat,caSys_pH,cvSys_pH,caSys_BE
0.3523,1253.0491,32.0272,41.2105,46.305699999999995,118.6099,22.3895,23.7347,98.18440000000001,81.8521,7.469799999999999,7.3795,-1.2373
0.3531,1253.0474,32.022999999999996,41.213,46.308299999999996,118.6438,22.3851,23.7402,98.1876,81.84599999999999,7.4706,7.3799,-1.2494
0.3539,1253.0515,32.0196,41.213300000000004,46.3291,118.6005,22.386200000000002,23.7387,98.18690000000001,81.8416,7.47,7.3806,-1.254
0.3547,1253.0415,32.0152,41.2182,46.3108,118.6481,22.384,23.7358,98.18430000000001,81.84809999999999,7.4706,7.3792,-1.2531
0.3555,1262.8616,32.0347,41.233599999999996,47.1896,129.8728,22.3927,23.7578,98.7755,82.6752,7.469399999999999,7.3803,-1.2561
0.3563,1262.8292999999999,32.0305,41.2375,47.1828,129.84380000000002,22.3834,23.7493,98.76939999999999,82.6637,7.47,7.3802,-1.2447
0.3571,1262.8301,32.0261,41.227799999999995,47.1755,129.8477,22.3855,23.7464,98.7665,82.6718,7.468999999999999,7.3791,-1.2483
0.3579,1262.8611999999998,32.0341,41.235499999999995,47.1745,129.8544,22.3865,23.7439,98.7739,82.6739,7.4699,7.3806,-1.2578
0.3587,1262.8565999999998,32.0248,41.229899999999994,47.202,129.8548,22.3888,23.7482,98.7665,82.66250000000001,7.4704999999999995,7.3796,-1.2599
0.3595,1262.8517,32.0351,41.2356,47.1811,129.87470000000002,22.3928,23.7481,98.7712,82.669,7.4704999999999995,7.3804,-1.2489
0.3603,1262.8469,32.0304,41.229299999999995,47.1693,129.8503,22.3858,23.747,98.76639999999999,82.674,7.4704,7.3808,-1.2432
0.361,1262.8402999999998,32.0398,41.2363,47.1756,129.83780000000002,22.398400000000002,23.762,98.76389999999999,82.6756,7.4704999999999995,7.3797999999999995,-1.2593
0.3618,1262.8500999999999,32.0221,41.2333,47.1822,129.8657,22.387900000000002,23.7482,98.7726,82.6695,7.4704,7.3799,-1.2597
0.3626,1262.8365,32.0332,41.2313,47.1964,129.889,22.3916,23.7484,98.7786,82.6652,7.470899999999999,7.3806,-1.2502
0.3634,1262.8630999999998,32.0381,41.229,47.1761,129.8865,22.3992,23.7499,98.7859,82.6669,7.4706,7.3803,-1.2489
0.3642,1262.8521999999998,32.0321,41.232,47.1687,129.8542,22.3885,23.7526,98.7752,82.6754,7.469799999999999,7.3797,-1.2659
0.365,1262.8401999999999,32.0267,41.229,47.1788,129.8579,22.3905,23.7466,98.7798,82.6765,7.4702,7.3802,-1.2405
0.3658,1262.8589,32.0223,41.2324,47.1807,129.8484,22.3877,23.7566,98.7674,82.6641,7.4700999999999995,7.3797999999999995,-1.2525
0.3666,1262.8565999999998,32.0356,41.228199999999994,47.1857,129.8462,22.3841,23.7527,98.7652,82.6673,7.4699,7.3806,-1.2675
0.3674,1262.8439999999998,32.034600000000005,41.228699999999996,47.176,129.8477,22.378700000000002,23.7512,98.7649,82.6708,7.4704,7.3796,-1.2471
0.3682,1262.868,32.0325,41.2322,47.1849,129.8401,22.383300000000002,23.7511,98.7667,82.6556,7.4702,7.38,-1.261
0.3689,1262.8420999999998,32.035000000000004,41.2247,47.1837,129.8752,22.386400000000002,23.7573,98.7721,82.6684,7.4697,7.3797999999999995,-1.2602
0.3697,1262.8528,32.0284,41.2262,47.1637,129.8475,22.380300000000002,23.7449,98.7743,82.66760000000001,7.4699,7.3807,-1.2658
0.3705,1262.858,32.0285,41.226699999999994,47.1913,129.8954,22.3874,23.7493,98.7689,82.6608,7.4699,7.3806,-1.2443
0.3713,1262.8514,32.0323,41.2361,47.1932,129.8737,22.3932,23.7532,98.77289999999999,82.6652,7.47,7.3805,-1.2379
0.3721,1262.8632,32.0327,41.2326,47.1725,129.88580000000002,22.3926,23.7451,98.76769999999999,82.6724,7.4700999999999995,7.3802,-1.2473
0.3729,1262.8614,32.0339,41.2163,47.2034,129.879,22.3944,23.757,98.76809999999999,82.66720000000001,7.4700999999999995,7.3803,-1.2333
0.3737,1262.8566999999998,32.0386,41.2311,47.177,129.8992,22.3974,23.7483,98.77329999999999,82.6713,7.4706,7.3793,-1.2637
0.3745,1262.8454,32.028,41.2305,47.1861,129.8252,22.3906,23.75,98.77369999999999,82.6645,7.4700999999999995,7.3801,-1.257
0.3753,1266.3701,32.0393,41.2404,47.479299999999995,136.6293,22.407,23.757,98.93039999999999,82.92450000000001,7.4702,7.38,-1.2553
0.3761,1266.3934000000002,32.0323,41.2445,47.471,136.58610000000002,22.3935,23.7516,98.9442,82.92790000000001,7.4702,7.3787,-1.2586
0.3769,1266.3874,32.0409,41.243300000000005,47.516099999999994,136.60920000000002,22.4029,23.7551,98.9459,82.9273,7.4699,7.3802,-1.2474
0.3776,1266.3744000000002,32.0379,41.239000000000004,47.5019,136.58790000000002,22.394399999999997,23.755,98.9362,82.92530000000001,7.4699,7.3797,-1.2412
0.3784,1266.3597000000002,32.0357,41.2357,47.490199999999994,136.6294,22.4055,23.7525,98.9436,82.92190000000001,7.469799999999999,7.3788,-1.2363
0.3792,1266.3722,32.0422,41.2369,47.4995,136.6057,22.4011,23.7572,98.9423,82.92920000000001,7.4704,7.3797999999999995,-1.2441
0.38,1266.3802,32.046,41.2399,47.4766,136.6096,22.4061,23.7569,98.9386,82.9341,7.47,7.3803,-1.238
0.3808,1266.3855,32.034,41.2254,47.490199999999994,136.62830000000002,22.403399999999998,23.7573,98.9383,82.9315,7.469799999999999,7.3793999999999995,-1.2626
0.3816,1266.3898000000002,32.0497,41.2325,47.4933,136.59750000000003,22.397699999999997,23.7508,98.9276,82.92960000000001,7.4700999999999995,7.3805,-1.2521
0.3824,1266.3852000000002,32.0383,41.2398,47.4623,136.62390000000002,22.400299999999998,23.7487,98.9472,82.92320000000001,7.469399999999999,7.3799,-1.2489
0.3832,1266.3757,32.0449,41.2374,47.47839999999999,136.6141,22.4044,23.7498,98.9459,82.93400000000001,7.469799999999999,7.3807,-1.2416
0.384,1266.3699000000001,32.047599999999996,41.2436,47.4989,136.64100000000002,22.3964,23.7471,98.9461,82.938,7.4696,7.3802,-1.2459
0.3848,1266.3874,32.0395,41.2425,47.483399999999996,136.6441,22.3983,23.7399,98.9363,82.92410000000001,7.4691,7.3804,-1.2595
0.3856,1266.3803,32.0284,41.2348,47.4822,136.60940000000002,22.4039,23.7453,98.9273,82.93130000000001,7.4699,7.3804,-1.2357
0.3863,1266.3861000000002,32.0364,41.2396,47.4831,136.5953,22.3955,23.7602,98.9419,82.93260000000001,7.4702,7.3795,-1.2422
0.3871,1266.3963,32.0455,41.239000000000004,47.495599999999996,136.60170000000002,22.4069,23.7437,98.9449,82.92830000000001,7.4703,7.38,-1.2345
0.3879,1266.3756,32.0449,41.241800000000005,47.4867,136.6117,22.392,23.7501,98.941,82.92670000000001,7.4695,7.3806,-1.2645
0.3887,1266.38,32.047599999999996,41.2451,47.500299999999996,136.6193,22.4075,23.755,98.9332,82.92830000000001,7.4704,7.3787,-1.2327
0.3895,1266.3958,32.0394,41.235600000000005,47.4918,136.61440000000002,22.391499999999997,23.7497,98.9444,82.93690000000001,7.4706,7.3802,-1.2418
0.3903,1266.3702,32.0372,41.236200000000004,47.474999999999994,136.5867,22.404,23.7486,98.9426,82.926,7.4693,7.3797999999999995,-1.2493
0.3911,1266.3781000000001,32.0407,41.2364,47.4659,136.6148,22.395599999999998,23.7553,98.93769999999999,82.923,7.4699,7.3802,-1.2385
0.3919,1266.3755,32.0368,41.243100000000005,47.488099999999996,136.61270000000002,22.400699999999997,23.752,98.94279999999999,82.9278,7.4700999999999995,7.3799,-1.2496
0.3927,1266.3880000000001,32.0324,41.249,47.482,136.61430000000001,22.4076,23.7512,98.9403,82.93560000000001,7.4700999999999995,7.3804,-1.2554
0.3935,1266.3956,32.0389,41.2325,47.4786,136.6014,22.4026,23.7394,98.9417,82.9291,7.4697,7.3801,-1.237
0.3943,1266.3818,32.0385,41.240300000000005,47.486399999999996,136.5884,22.4077,23.7539,98.9327,82.92450000000001,7.4703,7.3803,-1.2558
0.395,1266.9191,32.0417,41.2395,47.5406,137.7082,22.4086,23.7409,98.9566,82.9664,7.4697,7.3795,-1.2542
0.3958,1266.9101,32.0435,41.2468,47.5317,137.6862,22.398,23.7488,98.95559999999999,82.9765,7.4703,7.3802,-1.2593
0.3966,1266.901,32.0453,41.2476,47.5401,137.60490000000001,22.398699999999998,23.7462,98.95679999999999,82.9872,7.471299999999999,7.3801,-1.2526
0.3974,1266.9080000000001,32.0378,41.2441,47.52,137.68550000000002,22.4012,23.7529,98.9506,82.9812,7.4703,7.3792,-1.2242
0.3982,1266.8987000000002,32.0343,41.2428,47.5221,137.663,22.4015,23.753,98.952,82.9761,7.4695,7.3797999999999995,-1.2499
0.399,1266.9155,32.0344,41.240100000000005,47.5212,137.6755,22.4009,23.7487,98.964,82.96209999999999,7.4706,7.3801,-1.2444
0.3998,1266.912,32.0426,41.2393,47.524,137.6921,22.4026,23.7517,98.9653,82.9739,7.4700999999999995,7.3793999999999995,-1.2454
0.4006,1266.9039,32.0388,41.237700000000004,47.5276,137.6696,22.404799999999998,23.7576,98.9596,82.9713,7.4703,7.3792,-1.2498
0.4014,1266.895,32.0282,41.237100000000005,47.5511,137.70350000000002,22.3888,23.7564,98.95909999999999,82.9634,7.469799999999999,7.3807,-1.2527
0.4022,1266.9236,32.0422,41.2331,47.5229,137.6963,22.406399999999998,23.7531,98.9691,82.9761,7.4693,7.3797,-1.2517
0.403,1266.9051000000002,32.0323,41.2391,47.5291,137.6741,22.4023,23.7454,98.9503,82.9654,7.469399999999999,7.381,-1.2467
0.4037,1266.9003,32.0465,41.237500000000004,47.5411,137.7005,22.4041,23.7476,98.96549999999999,82.9685,7.4699,7.3793999999999995,-1.2521
0.4045,1266.9099,32.0381,41.244600000000005,47.517,137.674,22.3939,23.7463,98.95949999999999,82.9784,7.4685,7.3797999999999995,-1.2614
0.4053,1266.9145,32.0468,41.2436,47.5088,137.6698,22.3962,23.7482,98.9692,82.9772,7.469799999999999,7.3801,-1.2596
0.4061,1266.913,32.0394,41.2331,47.5321,137.6532,22.406,23.7482,98.96449999999999,82.9854,7.4702,7.38,-1.242
0.4069,1266.9289,32.0458,41.2436,47.538000000000004,137.6552,22.408199999999997,23.7508,98.9739,82.9646,7.4702,7.3806,-1.2481
0.4077,1266.9172,32.0452,41.2436,47.5245,137.6713,22.4073,23.7438,98.963,82.9611,7.4696,7.3797,-1.2487
0.4085,1266.9129,32.0378,41.237700000000004,47.5244,137.6866,22.3982,23.7436,98.9563,82.9694,7.4707,7.3797999999999995,-1.2508
0.4093,1266.8937,32.0457,41.237300000000005,47.5441,137.6746,22.3917,23.7499,98.9536,82.9662,7.4708,7.3799,-1.2365
0.4101,1266.8977,32.0393,41.2483,47.5139,137.6652,22.403599999999997,23.7401,98.9665,82.9705,7.4712,7.3801,-1.2538
0.4109,1266.9288000000001,32.0349,41.2357,47.5281,137.6764,22.397699999999997,23.748,98.9585,82.9667,7.47,7.3805,-1.2499
0.4117,1266.892,32.0456,41.2367,47.5282,137.714,22.395699999999998,23.7413,98.95689999999999,82.9684,7.4699,7.3801,-1.27
0.4124,1266.9266,32.0418,41.2415,47.5253,137.6876,22.408099999999997,23.7374,98.9567,82.963,7.47,7.3803,-1.2693
0.4132,1266.9104,32.0524,41.2376,47.524300000000004,137.69750000000002,22.401899999999998,23.7506,98.96499999999999,82.9763,7.4706,7.3793999999999995,-1.2538
0.414,1266.9028,32.042699999999996,41.241,47.5474,137.7338,22.397299999999998,23.7495,98.95609999999999,82.9683,7.469799999999999,7.3805,-1.2512
0.4148,1266.9081,32.0349,41.2457,47.5463,137.7113,22.4024,23.7542,98.9656,82.9675,7.470899999999999,7.3799,-1.2513
0.4156,1266.9106000000002,32.0478,41.243300000000005,47.5359,137.65970000000002,22.3879,23.7554,98.95299999999999,82.9599,7.469399999999999,7.3802,-1.2677
0.4164,1266.9103,32.0416,41.2365,47.533500000000004,137.7029,22.3969,23.7528,98.9609,82.9763,7.4697,7.3795,-1.2573
0.4172,1266.9102,32.0345,41.240700000000004,47.5405,137.6784,22.4011,23.7474,98.96029999999999,82.97409999999999,7.469799999999999,7.3801,-1.2312
0.418,1266.9115000000002,32.0484,41.2393,47.550200000000004,137.7056,22.406,23.7531,98.96149999999999,82.973,7.47,7.3801,-1.2477
0.4188,1266.9009,32.0423,41.240700000000004,47.5192,137.6831,22.398,23.7538,98.96,82.9717,7.47,7.3793999999999995,-1.2433
0.4196,1266.9303,32.041,41.2369,47.532000000000004,137.6942,22.409499999999998,23.7448,98.9614,82.972,7.471,7.3801,-1.2523
0.4204,1266.9413,32.042699999999996,41.2359,47.5199,137.7289,22.4041,23.7569,98.9574,82.9763,7.47,7.3795,-1.2425
0.4211,1266.9396,32.0358,41.2361,47.5338,137.7391,22.3966,23.752,98.9684,82.9727,7.47,7.3799,-1.2318
0.4219,1266.9462999999998,32.053,41.2479,47.5295,137.7415,22.398,23.7419,98.9598,82.9744,7.4699,7.3801,-1.2465
0.4227,1266.9298,32.0478,41.235499999999995,47.5345,137.7849,22.395599999999998,23.7543,98.9619,82.9723,7.4703,7.38,-1.2626
0.4235,1266.9321,32.0402,41.2479,47.530899999999995,137.7366,22.397199999999998,23.7576,98.9522,82.9683,7.4700999999999995,7.3795,-1.238
0.4243,1266.9413,32.0403,41.2389,47.5345,137.7509,22.4027,23.7484,98.959,82.9685,7.4696,7.3795,-1.2506
0.4251,1269.7749,32.0342,41.2548,47.794399999999996,144.0102,22.401899999999998,23.7607,99.0758,83.192,7.4704,7.3799,-1.2562
0.4259,1269.7839,32.0437,41.249,47.819199999999995,144.0003,22.4027,23.7492,99.0842,83.1886,7.4700999999999995,7.38,-1.2516
0.4267,1269.7847,32.0415,41.2551,47.799499999999995,144.0495,22.4059,23.7593,99.07809999999999,83.1906,7.468999999999999,7.3797,-1.2485
0.4275,1269.7789,32.0404,41.2527,47.8063,143.9458,22.3952,23.7541,99.0802,83.1841,7.469399999999999,7.3799,-1.2467
0.4283,1269.7846,32.0398,41.2516,47.7908,143.9957,22.403699999999997,23.7469,99.0804,83.19969999999999,7.469799999999999,7.3812999999999995,-1.2334
0.429,1269.7884999999999,32.0356,41.2452,47.8137,143.9878,22.404799999999998,23.7503,99.0776,83.1883,7.4704999999999995,7.3811,-1.2552
0.4298,1269.7817,32.0518,41.2461,47.7943,144.0135,22.399199999999997,23.7513,99.0724,83.1863,7.4696,7.3804,-1.2607
0.4306,1269.7912999999999,32.0377,41.2482,47.811099999999996,144.0064,22.4024,23.7487,99.0825,83.1942,7.468999999999999,7.3791,-1.2346
0.4314,1269.7528,32.033899999999996,41.2423,47.790099999999995,143.9957,22.3999,23.7535,99.08749999999999,83.1944,7.469799999999999,7.3786,-1.2414
0.4322,1269.7798,32.0344,41.2479,47.7983,143.9776,22.4151,23.7436,99.0882,83.1878,7.4695,7.3804,-1.2446
0.433,1269.7789,32.0438,41.2505,47.7878,143.9675,22.397699999999997,23.7575,99.07339999999999,83.1892,7.4687,7.3803,-1.2566
0.4338,1269.7676999999999,32.0445,41.2446,47.805899999999994,144.0283,22.3999,23.7479,99.0813,83.1927,7.4704999999999995,7.3804,-1.2322
0.4346,1269.7752,32.0405,41.2444,47.7924,143.9788,22.403699999999997,23.7467,99.0745,83.19,7.4696,7.3797,-1.2542
0.4354,1269.789,32.0447,41.255,47.8185,144.0264,22.394,23.7553,99.0782,83.1923,7.4700999999999995,7.3792,-1.2402
0.4362,1269.7674,32.0515,41.2504,47.8065,144.0176,22.4039,23.7522,99.0876,83.1916,7.4711,7.3804,-1.2613
0.437,1269.7766,32.0428,41.2542,47.798199999999994,144.0149,22.4062,23.7449,99.06869999999999,83.1918,7.4696,7.3797999999999995,-1.2495
0.4377,1269.78,32.0478,41.25,47.790699999999994,144.0178,22.394399999999997,23.7522,99.0748,83.1931,7.4702,7.3795,-1.2527
0.4385,1269.7666,32.0333,41.2582,47.805899999999994,144.0139,22.405099999999997,23.7538,99.0821,83.1918,7.469399999999999,7.3801,-1.2398
0.4393,1269.7848999999999,32.0409,41.2442,47.7966,144.0275,22.3985,23.7472,99.0716,83.1874,7.471,7.3803,-1.2405
0.4401,1269.7755,32.0451,41.2523,47.802299999999995,143.9978,22.405099999999997,23.7451,99.0761,83.1897,7.469399999999999,7.3806,-1.2437
0.4409,1269.7797,32.036699999999996,41.2539,47.8017,143.9868,22.3969,23.753,99.0773,83.1914,7.4706,7.3797999999999995,-1.2358
0.4417,1269.7627,32.0465,41.2487,47.797999999999995,144.0131,22.403599999999997,23.7427,99.0819,83.1885,7.4695,7.3802,-1.2396
0.4425,1269.7703,32.0375,41.2524,47.805899999999994,144.0162,22.394199999999998,23.7488,99.0855,83.19109999999999,7.4692,7.3799,-1.2432
0.4433,1269.7801,32.043,41.2535,47.8071,143.9787,22.409399999999998,23.7556,99.0825,83.1955,7.4704,7.381,-1.2616
0.4441,1269.7898,32.0448,41.2538,47.787699999999994,143.9978,22.398899999999998,23.7533,99.0834,83.189,7.4708,7.3793999999999995,-1.2635
0.4449,1269.797,32.039899999999996,41.2421,47.812099999999994,144.0204,22.3934,23.7523,99.0695,83.1852,7.4702,7.3807,-1.2444
0.4457,1269.7894,32.0328,41.2459,47.8,144.0182,22.3954,23.7483,99.0813,83.1859,7.4699,7.379,-1.2527
0.4464,1269.7893,32.038199999999996,41.2599,47.8075,144.032,22.398,23.754,99.079,83.1893,7.469399999999999,7.3791,-1.2553
0.4472,1269.7683,32.0387,41.2526,47.802899999999994,144.0387,22.3888,23.7519,99.0795,83.1918,7.4704,7.3803,-1.2362
0.448,1269.7839,32.044399999999996,41.2503,47.806,144.0076,22.4031,23.7557,99.08749999999999,83.1918,7.4703,7.3802,-1.2241
0.4488,1269.7624,32.0371,41.2505,47.7906,143.9992,22.401999999999997,23.7532,99.0772,83.18039999999999,7.4704999999999995,7.3797,-1.2564
0.4496,1269.7774,32.0433,41.2564,47.7977,143.9713,22.403,23.7464,99.0852,83.18769999999999,7.4712,7.3797,-1.2582
0.4504,1269.7812,32.041,41.2578,47.802099999999996,144.0546,22.397299999999998,23.7426,99.0821,83.2013,7.4700999999999995,7.3799,-1.2331
0.4512,1269.7975999999999,32.0358,41.2378,47.7907,144.0122,22.397499999999997,23.7509,99.0806,83.19420000000001,7.468999999999999,7.3801,-1.2605
0.452,1269.8011,32.0456,41.2513,47.793299999999995,144.0141,22.395,23.7584,99.08370000000001,83.1819,7.469799999999999,7.38,-1.2368999999999999
0.4528,1269.7912999999999,32.05,41.2436,47.7953,144.0189,22.3996,23.7512,99.0784,83.18870000000001,7.4703,7.3805,-1.2541
0.4536,1269.7981,32.0423,41.2455,47.8007,144.0549,22.4024,23.748,99.0757,83.18690000000001,7.4697,7.3792,-1.2601
0.4544,1269.7907,32.039699999999996,41.2574,47.7891,144.0258,22.4025,23.7498,99.08370000000001,83.19330000000001,7.469799999999999,7.38,-1.2483
0.4551,1271.0593999999999,32.0435,41.2406,47.951,147.0746,22.409499999999998,23.7419,99.1202,83.30279999999999,7.4696,7.3797999999999995,-1.2439
0.4559,1271.068,32.0409,41.2522,47.9266,147.0779,22.391399999999997,23.7477,99.1261,83.3061,7.4702,7.3802,-1.2557
0.4567,1271.0508,32.0457,41.2568,47.9172,147.0653,22.3954,23.743,99.1284,83.3018,7.4704,7.3801,-1.2389
0.4575,1271.0527,32.052,41.255,47.9244,147.0678,22.3963,23.753,99.1258,83.3044,7.4707,7.3802,-1.2567
0.4583,1271.0707,32.0475,41.2395,47.9273,147.0868,22.397499999999997,23.7538,99.12979999999999,83.2995,7.4699,7.3803,-1.2592
0.4591,1271.0589,32.0392,41.2401,47.9424,147.09550000000002,22.403799999999997,23.7535,99.13709999999999,83.2933,7.4706,7.3809,-1.2627
0.4599,1271.0602,32.039899999999996,41.2454,47.9248,147.0689,22.3933,23.7482,99.13029999999999,83.3006,7.469399999999999,7.3793,-1.2599
0.4607,1271.0743,32.043,41.2498,47.9305,147.0783,22.3971,23.7461,99.12819999999999,83.3065,7.4704,7.3803,-1.2494
0.4615,1271.0757999999998,32.0402,41.2477,47.9389,147.0651,22.403599999999997,23.7521,99.13579999999999,83.3013,7.47,7.3811,-1.2344
0.4623,1271.0769,32.0438,41.2505,47.9229,147.0575,22.406,23.7556,99.13539999999999,83.3032,7.4712,7.3801,-1.2448
0.4631,1271.0712999999998,32.0298,41.2511,47.9207,147.0781,22.4087,23.749,99.1275,83.29599999999999,7.4703,7.3797999999999995,-1.2367
0.4638,1271.0634,32.0401,41.2448,47.9288,147.11260000000001,22.4044,23.7567,99.1386,83.3051,7.4702,7.3806,-1.2497
0.4646,1271.0773,32.0386,41.253,47.9294,147.073,22.405199999999997,23.7646,99.125,83.2992,7.4700999999999995,7.3801,-1.2472
0.4654,1271.0665999999999,32.0359,41.2507,47.9286,147.1023,22.3978,23.7485,99.1383,83.3009,7.47,7.3795,-1.2666
0.4662,1271.0697,32.0391,41.2402,47.9339,147.07670000000002,22.410999999999998,23.7448,99.13289999999999,83.2949,7.4687,7.3805,-1.2596
0.467,1271.0726,32.0464,41.2462,47.9294,147.07950000000002,22.3934,23.7494,99.1285,83.2955,7.4699,7.381,-1.2565
0.4678,1271.0910999999999,32.0433,41.2505,47.9331,147.0943,22.394499999999997,23.7492,99.13199999999999,83.3038,7.4691,7.3789,-1.2409
0.4686,1271.0818,32.035199999999996,41.2502,47.9422,147.10510000000002,22.4054,23.7524,99.1296,83.2937,7.4702,7.3812999999999995,-1.2524
0.4694,1271.0697,32.035199999999996,41.2451,47.9375,147.04010000000002,22.394199999999998,23.7494,99.1325,83.2898,7.47,7.38,-1.2365
0.4702,1271.0605,32.0475,41.2418,47.93,147.0693,22.398799999999998,23.7455,99.12639999999999,83.2954,7.4696,7.38,-1.2509
0.471,1271.0874999999999,32.036899999999996,41.2492,47.9336,147.0689,22.3997,23.7516,99.1309,83.2845,7.47,7.3796,-1.2546
0.4718,1271.0629999999999,32.0456,41.2505,47.9171,147.1013,22.397399999999998,23.7477,99.1245,83.3031,7.4699,7.3804,-1.2711
0.4725,1271.0762,32.0465,41.2422,47.933,147.08960000000002,22.400399999999998,23.748,99.13,83.3003,7.4703,7.3797,-1.2428
0.4733,1271.0602,32.0372,41.2528,47.9213,147.0826,22.400699999999997,23.7491,99.13119999999999,83.3051,7.4704999999999995,7.3806,-1.2536
0.4741,1271.0714,32.0321,41.2556,47.9294,147.0791,22.400699999999997,23.7414,99.12599999999999,83.3056,7.4704999999999995,7.3805,-1.2511
0.4749,1271.0871,32.039899999999996,41.247,47.9249,147.05730000000003,22.4084,23.748,99.1249,83.3014,7.4697,7.38,-1.2562
0.4757,1274.7891,32.0494,41.250699999999995,48.3502,156.5502,22.4014,23.7546,99.27629999999999,83.634,7.4697,7.3797,-1.2611
0.4765,1274.7736,32.043,41.2611,48.342400000000005,156.5853,22.3925,23.7531,99.2672,83.6245,7.4700999999999995,7.3797,-1.2561
0.4773,1274.7855,32.0303,41.2594,48.3483,156.545,22.403599999999997,23.7523,99.2646,83.625,7.469399999999999,7.3806,-1.2693
0.4781,1274.7745,32.0423,41.2555,48.3519,156.566,22.394,23.7469,99.2761,83.6351,7.4707,7.3804,-1.2657
0.4789,1274.7821,32.042899999999996,41.254999999999995,48.346900000000005,156.5416,22.3979,23.7456,99.27499999999999,83.6355,7.4695,7.3802,-1.2558
0.4797,1274.7703999999999,32.0445,41.2631,48.3423,156.5721,22.3962,23.7512,99.2738,83.6285,7.4704,7.3799,-1.2561
0.4805,1274.7734,32.048,41.2643,48.337,156.5786,22.4107,23.7458,99.2752,83.6335,7.469399999999999,7.3802,-1.2662
0.4812,1274.7863,32.0336,41.253,48.328900000000004,156.5605,22.3998,23.7529,99.2721,83.62899999999999,7.4704,7.3809,-1.2547
0.482,1274.7925,32.0302,41.2624,48.349500000000006,156.5708,22.4087,23.7529,99.2696,83.6383,7.4704999999999995,7.3803,-1.2374
0.4828,1274.7803999999999,32.0435,41.2604,48.3335,156.5399,22.4025,23.7449,99.2635,83.62729999999999,7.4700999999999995,7.38,-1.2701
0.4836,1274.7793,32.0321,41.2591,48.344,156.5829,22.394,23.7583,99.27149999999999,83.62939999999999,7.4700999999999995,7.3802,-1.2581
0.4844,1274.7746,32.0373,41.2725,48.347100000000005,156.5933,22.406399999999998,23.7503,99.2679,83.6306,7.4693,7.3806,-1.2586
0.4852,1274.7751,32.0372,41.263799999999996,48.341800000000006,156.5673,22.407799999999998,23.7459,99.2687,83.63329999999999,7.47,7.3802,-1.2633
0.486,1274.7827,32.0379,41.2534,48.330400000000004,156.5383,22.4001,23.7457,99.2642,83.63279999999999,7.4707,7.3799,-1.2609
0.4868,1274.7814,32.0478,41.2611,48.333000000000006,156.5571,22.4073,23.7497,99.2649,83.63409999999999,7.4706,7.3811,-1.2548
0.4876,1274.76,32.0462,41.2622,48.333000000000006,156.5775,22.400599999999997,23.7562,99.26169999999999,83.6364,7.4704,7.3793,-1.2631000000000001
0.4884,1274.7885999999999,32.0557,41.2656,48.3453,156.5965,22.3934,23.7462,99.2721,83.6327,7.4696,7.3804,-1.2518
0.4891,1274.7572,32.0445,41.2583,48.339400000000005,156.5627,22.397199999999998,23.7433,99.267,83.63449999999999,7.4702,7.3804,-1.2418
0.4899,1274.7937,32.042699999999996,41.256099999999996,48.333600000000004,156.56459999999998,22.3963,23.7425,99.268,83.6351,7.4697,7.3803,-1.2429000000000001
0.4907,1274.7793,32.043,41.262299999999996,48.3581,156.5579,22.4044,23.755,99.2676,83.6232,7.4697,7.3799,-1.2727
0.4915,1274.7764,32.045,41.2586,48.340300000000006,156.542,22.4013,23.7514,99.2726,83.6244,7.4703,7.3792,-1.2625
0.4923,1274.7827,32.0415,41.2512,48.3414,156.5758,22.403,23.7431,99.2659,83.64099999999999,7.4695,7.38,-1.2639
0.4931,1274.8011999999999,32.0406,41.2545,48.334900000000005,156.5873,22.402199999999997,23.7532,99.264,83.62989999999999,7.4696,7.3792,-1.2604
0.4939,1274.7681,32.0432,41.2616,48.34,156.5738,22.3994,23.7498,99.2709,83.6317,7.4704,7.38,-1.2704
0.4947,1274.7576999999999,32.0304,41.253499999999995,48.33410000000001,156.5428,22.385199999999998,23.7509,99.2632,83.62809999999999,7.4700999999999995,7.3808,-1.2757
0.4955,1274.778,32.0446,41.2566,48.342200000000005,156.5511,22.3923,23.7488,99.2636,83.631,7.4696,7.3806,-1.2599
0.4963,1274.7868,32.039899999999996,41.2581,48.3361,156.5701,22.409299999999998,23.7504,99.2644,83.63109999999999,7.47,7.3792,-1.276
0.4971,1274.7845,32.0436,41.2606,48.34780000000001,156.5807,22.4039,23.7532,99.2631,83.63719999999999,7.4708,7.3797,-1.2558
0.4978,1274.7806,32.0428,41.2663,48.3359,156.5461,22.3924,23.7443,99.2689,83.6257,7.4699,7.3804,-1.2828
0.4986,1274.7844,32.041,41.259699999999995,48.351200000000006,156.56889999999999,22.393099999999997,23.7504,99.2576,83.6339,7.4704999999999995,7.3801,-1.2527
0.4994,1274.7684,32.028999999999996,41.2679,48.3447,156.5871,22.4028,23.751,99.2691,83.62729999999999,7.4704999999999995,7.379,-1.2592
0.5002,1274.796,32.0387,41.264199999999995,48.314400000000006,156.60469999999998,22.3985,23.7496,99.2704,83.6275,7.47,7.3796,-1.2514
0.501,1274.7836,32.036,41.2666,48.340900000000005,156.5549,22.4041,23.7459,99.27369999999999,83.6304,7.4703,7.3804,-1.274
0.5018,1274.778,32.0398,41.2579,48.35,156.553,22.3955,23.7557,99.2631,83.6283,7.4706,7.3792,-1.2564
